year,agency_number,agency_name,adjust_eligible,lastyear_rate,lastyear_levy,total_ptab_refunds,total_coe_refunds,aggregate_refunds,levy_adjustment,home_rule_ind,agg_ext_base_year,lim_numerator,lim_denominator,lim_rate,prior_eav,curr_new_prop,cty_cook_eav,cty_total_eav,pct_burden,total_levy,total_max_levy,total_prelim_rate,total_reduced_levy,total_final_levy,total_final_rate,reduction_type,reduction_pct,total_non_cap_ext,total_ext,pct_inCook,recap_levyshare
2023,030390101,VIL OF EVERGREEN PARK SPECIAL SERV.AREA #2,Not Eligible,6.732,839601,NA,NA,NA,NA,1,NA,NA,NA,NA,12471797,0,12887857,12887857,1,842313,842313,6.535,NA,842313,6.536,NA,NA,NA,842350.33,1,NA
2023,030400000,VILLAGE OF   FLOSSMOOR,Eligible,3.206,7164685,-21072,-17797,-38869,38869,0,2022,6191742,306062899,2.023,223477388,377974,306440873,306440873,1,7562047,7486512,2.443,3644182,7465063,2.436,AGENCY,NA,1266213.69,7464899.67,1,0.005
2023,030400001,VILLAGE OF FLOSSMOOR LIBRARY FUND,Eligible,0.659,1472716,-4479,-3764,-8244,8244,0,2021,1555676,306062899,0.509,223477388,377974,306440873,306440873,1,1614982,1456626,0.476,NA,1456626,0.476,NA,NA,8273.9,1458658.56,1,0.006
2023,030410000,VILLAGE OF FORD HEIGHTS,Eligible,5.571,791141,-18439,0,-18439,18439,0,2022,747121,18918783,3.95,14201062,68226,18987009,18987009,1,1544139,830287,4.373,NA,830287,4.373,NA,NA,83333.98,830301.9,1,0.022
2023,030420000,VILLAGE OF   FOREST PARK,Eligible,1.724,6709931,-68923,-1399,-70322,70322,0,2022,6646567,506398408,1.313,389207116,10467058,516865466,516865466,1,7430783,7430783,1.438,6785405,7069239,1.368,CLERK,0.949385,283759.14,7070719.57,1,0.01
2023,030420001,VILLAGE OF FOREST PARK LIBRARY FUND,Eligible,0.559,2175668,-22632,-454,-23086,23086,0,2022,2220290,506398408,0.439,389207116,10467058,516865466,516865466,1,2409685,2409685,0.467,2267724,2290810,0.444,AGENCY,NA,23258.95,2294882.67,1,0.01
2023,030430000,VILLAGE OF   FORESTVIEW,Not Eligible,2.398,2431580,NA,NA,NA,NA,1,NA,NA,NA,NA,101400332,3185283,112857464,112857464,1,2507998,2507998,2.223,NA,2507998,2.223,NA,NA,NA,2508821.42,1,NA
2023,030440000,VILLAGE OF FRANKFORT,Eligible,0.334,105,0,0,0,0,0,2022,3710161,1148411527,0.324,31486,0,31486,1175440282,1,3820990,3820990,0.325,3808424,3808424,0.324,CLERK,0.996923,NA,102.01,0,0
2023,030450000,VILLAGE OF   FRANKLIN PARK,Eligible,1.632,17451409,-294487,-8530,-303017,303017,0,2022,16676842,1142089621,1.461,1069326550,10399494,1152489115,1152489115,1,18160942,18160942,1.576,NA,18160942,1.576,NA,NA,1439458.9,18163228.45,1,0.017
2023,030450101,VILLAGE OF FRANKLIN PK SPEC SERV AREA #3,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,138172654,851022,138890401,138890401,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030450102,VILLAGE OF FRANKLIN PK SPEC SERV AREA #4,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,177986025,851022,178806278,178806278,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030450103,VILLAGE OF FRANKLIN PK SPEC SERV AREA #5,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,187986240,851022,190024588,190024588,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030450104,VILLAGE OF FRANKLIN PK SPEC SERV AREA 2014-1,Not Eligible,0.998,228829,NA,NA,NA,NA,1,NA,NA,NA,NA,22928773,3141673,27223875,27223875,1,228804,228804,0.841,NA,228804,0.841,NA,NA,NA,228952.79,1,NA
2023,030460000,VILLAGE OF   GLENCOE,Eligible,1.186,14278177,-160776,-10644,-171421,171421,0,2022,15193076,1203308999,1.263,1203893516,6524185,1209833184,1209833184,1,15540458,15540458,1.285,12259239,15161034,1.254,CLERK,0.970046,2902389.81,15171308.13,1,0.011
2023,030460001,VILLAGE OF GLENCOE LIBRARY FUND,Eligible,0.24,2889344,-32200,-2117,-34317,34317,0,2022,15193076,1203308999,1.263,1203893516,6524185,1209833184,1209833184,1,3143464,3143464,0.26,3016114,3050431,0.253,CLERK,0.970046,33875.33,3060877.96,1,0.011
2023,030470000,VILLAGE OF   GLENVIEW,Not Eligible,0.429,15995450,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,49540240,NA,NA,1,15659646,15659646,0.403,NA,15659646,0.403,NA,NA,NA,15690362.36,NA,NA
2023,030470001,VILLAGE OF GLENVIEW LIBRARY FUND,Not Eligible,0.283,10551777,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,49540240,NA,NA,1,10729871,10729871,0.276,NA,10729871,0.276,NA,NA,NA,10745756.85,NA,NA
2023,030470123,VILLAGE OF GLENVIEW SPEC SERV AREA #38,Not Eligible,0.806,8894,NA,NA,NA,NA,1,NA,NA,NA,NA,1103431,0,1016230,1016230,1,8675,8675,0.854,NA,8675,0.854,NA,NA,NA,8678.6,1,NA
2023,030470127,VILLAGE OF GLENVIEW SPEC SERV AREA #42,Not Eligible,0.377,5344,NA,NA,NA,NA,1,NA,NA,NA,NA,1417562,0,1413754,1413754,1,5215,5215,0.369,NA,5215,0.369,NA,NA,NA,5216.75,1,NA
2023,030470129,VIL OF GLENVIEW SPEC SERV AREA #44,Not Eligible,0.111,12301,NA,NA,NA,NA,1,NA,NA,NA,NA,11081743,0,11247026,11247026,1,11993,11993,0.107,NA,11993,0.107,NA,NA,NA,12034.32,1,NA
2023,030470132,VIL OF GLENVIEW SPEC SERV AREA #47,Not Eligible,0.513,13569,NA,NA,NA,NA,1,NA,NA,NA,NA,2645112,0,2847757,2847757,1,13569,13569,0.477,NA,13569,0.477,NA,NA,NA,13583.8,1,NA
2023,030470135,VIL OF GLENVIEW SPEC SERV AREA #50,Not Eligible,0.079,21783,NA,NA,NA,NA,1,NA,NA,NA,NA,27573904,0,27282900,27282900,1,21079,21079,0.078,NA,21079,0.078,NA,NA,NA,21280.66,1,NA
2023,030470137,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 52,Not Eligible,0.092,4736,NA,NA,NA,NA,1,NA,NA,NA,NA,5148315,233386,5514029,5514029,1,4591,4591,0.084,NA,4591,0.084,NA,NA,NA,4631.78,1,NA
2023,030470138,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 53,Not Eligible,0.47,40307,NA,NA,NA,NA,1,NA,NA,NA,NA,8576016,380938,9210939,9210939,1,40261,40261,0.438,NA,40261,0.438,NA,NA,NA,40343.91,1,NA
2023,030470139,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 54,Not Eligible,0.284,19676,NA,NA,NA,NA,1,NA,NA,NA,NA,6928293,0,7165217,7165217,1,19626,19626,0.274,NA,19626,0.274,NA,NA,NA,19632.69,1,NA
2023,030470141,VILLAGE OF GLENVIEW SPEC SERV AREA #56,Not Eligible,0.807,8512,NA,NA,NA,NA,1,NA,NA,NA,NA,1054782,0,1056433,1056433,1,8506,8506,0.806,NA,8506,0.806,NA,NA,NA,8514.85,1,NA
2023,030470142,VILLAGE OF GLENVIEW SPEC SERV AREA #57,Not Eligible,0.435,2108,NA,NA,NA,NA,1,NA,NA,NA,NA,484673,0,493794,493794,1,2057,2057,0.417,NA,2057,0.417,NA,NA,NA,2059.12,1,NA
2023,030470147,VIL OF GLENVIEW SPECIAL SERVICE AREA 62,Not Eligible,0.144,21457,NA,NA,NA,NA,1,NA,NA,NA,NA,14900839,0,15024691,15024691,1,21402,21402,0.143,NA,21402,0.143,NA,NA,NA,21485.31,1,NA
2023,030470148,VIL OF GLENVIEW SPECIAL SERVICE AREA 63,Not Eligible,0.135,5236,NA,NA,NA,NA,1,NA,NA,NA,NA,3878529,288207,4128070,4128070,1,5225,5225,0.127,NA,5225,0.127,NA,NA,NA,5242.65,1,NA
2023,030470155,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 70,Not Eligible,0.317,9163,NA,NA,NA,NA,1,NA,NA,NA,NA,2890459,0,2913323,2913323,1,9067,9067,0.312,NA,9067,0.312,NA,NA,NA,9089.57,1,NA
2023,030470166,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 81,Not Eligible,0.188,52133,NA,NA,NA,NA,1,NA,NA,NA,NA,27730264,0,28026902,28026902,1,50982,50982,0.182,NA,50982,0.182,NA,NA,NA,51008.96,1,NA
2023,030470170,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 85,Not Eligible,0.497,8539,NA,NA,NA,NA,1,NA,NA,NA,NA,1718206,0,1761265,1761265,1,8384,8384,0.476,NA,8384,0.476,NA,NA,NA,8383.62,1,NA
2023,030470172,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 87,Not Eligible,0.238,5822,NA,NA,NA,NA,1,NA,NA,NA,NA,2446425,0,2434969,2434969,1,5692,5692,0.234,NA,5692,0.234,NA,NA,NA,5697.83,1,NA
2023,030470175,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 90,Not Eligible,0.052,14509,NA,NA,NA,NA,1,NA,NA,NA,NA,27902109,0,28204444,28204444,1,13958,13958,0.05,NA,13958,0.05,NA,NA,NA,14102.22,1,NA
2023,030470180,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 95,Not Eligible,0.519,28125,NA,NA,NA,NA,1,NA,NA,NA,NA,5419169,0,5686737,5686737,1,28078,28078,0.494,NA,28078,0.494,NA,NA,NA,28092.48,1,NA
2023,030470181,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 96,Not Eligible,0.383,32292,NA,NA,NA,NA,1,NA,NA,NA,NA,8431406,0,8495420,8495420,1,31984,31984,0.377,NA,31984,0.377,NA,NA,NA,32027.73,1,NA
2023,030470182,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 97,Not Eligible,0.088,24919,NA,NA,NA,NA,1,NA,NA,NA,NA,28316488,0,28355467,28355467,1,24440,24440,0.087,NA,24440,0.087,NA,NA,NA,24669.26,1,NA
2023,030470183,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 98,Not Eligible,0.125,4535,NA,NA,NA,NA,1,NA,NA,NA,NA,3627681,0,3668683,3668683,1,4491,4491,0.123,NA,4491,0.123,NA,NA,NA,4512.48,1,NA
2023,030470185,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 100,Not Eligible,0.063,2434,NA,NA,NA,NA,1,NA,NA,NA,NA,3863531,0,3944030,3944030,1,2384,2384,0.061,NA,2384,0.061,NA,NA,NA,2405.86,1,NA
2023,030470188,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 103,Not Eligible,0.123,1496,NA,NA,NA,NA,1,NA,NA,NA,NA,1216402,0,1222456,1222456,1,1473,1473,0.121,NA,1473,0.121,NA,NA,NA,1479.17,1,NA
2023,030470189,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 104,Not Eligible,0.106,9455,NA,NA,NA,NA,1,NA,NA,NA,NA,8919404,0,9010164,9010164,1,9326,9326,0.104,NA,9326,0.104,NA,NA,NA,9370.57,1,NA
2023,030470191,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 106,Not Eligible,0.178,2303,NA,NA,NA,NA,1,NA,NA,NA,NA,1293948,0,1301113,1301113,1,2282,2282,0.176,NA,2282,0.176,NA,NA,NA,2289.96,1,NA
2023,030480000,VILLAGE OF GLENWOOD,Not Eligible,6.1,6035442,NA,NA,NA,NA,1,NA,NA,NA,NA,98941674,657230,158159067,158159067,1,6035505,6035505,3.817,NA,6035505,3.817,NA,NA,NA,6036931.59,1,NA
2023,030490000,VILLAGE OF GOLF,Not Eligible,1.658,812196,NA,NA,NA,NA,1,NA,NA,NA,NA,48986498,684061,50749640,50749640,1,837717,837717,1.651,NA,837717,1.651,NA,NA,NA,837876.56,1,NA
2023,030500000,VILLAGE OF   HANOVER PARK,Not Eligible,1.768,6257637,NA,NA,NA,NA,1,NA,NA,NA,NA,353938741,95593,364309012,874979819,0.4611,13814019,13814019,1.579,NA,6369645,1.749,NA,NA,NA,6371764.62,0.416,NA
2023,030500100,VILLAGE OF HANOVER PARK SPEC SERVICE AREA 1,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,7559177,0,7217381,7217381,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030500101,VILLAGE OF HANOVER PARK SPEC SERVICE AREA 2,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,10737476,0,10328811,10328811,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030500102,VIL OF HANOVER PARK SPEC SERVICE AREA 3,Not Eligible,0.82,20496,NA,NA,NA,NA,1,NA,NA,NA,NA,2499476,0,2546382,2546382,1,21504,21504,0.845,NA,21504,0.845,NA,NA,NA,21516.93,1,NA
2023,030500103,VIL OF HANOVER PARK SPEC SERV AREA 4,Not Eligible,1.882,35177,NA,NA,NA,NA,1,NA,NA,NA,NA,1869109,0,1928308,1928308,1,36917,36917,1.915,NA,36917,1.915,NA,NA,NA,36927.1,1,NA
2023,030500105,VIL OF HANOVER PARK SPEC SERV AREA #6,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,4530966,0,4691952,4691952,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030500106,VIL OF HANOVER PARK SPEC SERV AREA #7,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2039753,0,2039753,2039753,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030510000,CITY OF   HARVEY,Not Eligible,10.567,21068520,NA,NA,NA,NA,1,NA,NA,NA,NA,199380338,4668690,257717248,257717248,1,21513926,21513926,8.348,NA,21513926,8.348,NA,NA,NA,21514235.86,1,NA
2023,030520000,VILLAGE OF   HARWOOD HEIGHTS,Not Eligible,0.692,2257729,NA,NA,NA,NA,1,NA,NA,NA,NA,326261380,0,336242183,336242183,1,2347666,2347666,0.699,NA,2347666,0.699,NA,NA,NA,2350332.86,1,NA
2023,030530000,VILLAGE OF   HAZELCREST,Not Eligible,9.43,12445578,NA,NA,NA,NA,1,NA,NA,NA,NA,131978563,2195192,222154507,222154507,1,13065226,13065226,5.882,NA,13065226,5.882,NA,NA,NA,13067128.1,1,NA
2023,030540000,CITY OF HICKORY HILLS,Eligible,1.126,3385585,-13884,-1064,-14948,14948,0,2021,2506051,397557019,0.631,300673644,765772,398322791,398322791,1,3476413,3376344,0.848,NA,3376344,0.848,NA,NA,1492913.82,3377777.27,1,0.004
2023,030550000,VILLAGE OF   HILLSIDE,Not Eligible,5.259,12782951,NA,NA,NA,NA,1,NA,NA,NA,NA,243068097,1505366,290259367,290259367,1,13268010,13268010,4.571,NA,13268010,4.571,NA,NA,NA,13267755.67,1,NA
2023,030550001,VILLAGE OF HILLSIDE LIBRARY FUND,Not Eligible,0.639,1553205,NA,NA,NA,NA,1,NA,NA,NA,NA,243068097,1505366,290259367,290259367,1,1630490,1630490,0.562,NA,1630490,0.562,NA,NA,NA,1631257.64,1,NA
2023,030560000,VILLAGE OF   HINSDALE,Eligible,0.547,1103261,-8395,-1869,-10264,10264,0,2022,8307924,2124984329,0.391,201693023,8826066,248035018,NA,0.1305,8871081,8871081,0.413,8403300,1149217,0.464,CLERK,0.9923850000000001,52335.39,1150882.48,NA,0.009
2023,030560001,VILLAGE OF HINSDALE LIBRARY FUND,Eligible,0.233,469945,-3453,-769,-4222,4222,0,2022,3654397,2124984329,0.172,201693023,8826066,248035018,NA,0.1305,3742643,3742643,0.175,3688799,485610,0.196,AGENCY,NA,4216.6,486148.64,NA,0.009
2023,030560112,VILLAGE OF HINSDALE SPEC SERV AREA #13,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,59107375,1368447,68899130,68899130,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030570000,VILLAGE OF HODGKINS,Not Eligible,1.665,4089806,NA,NA,NA,NA,1,NA,NA,NA,NA,245634024,3531390,314868263,314868263,1,4089995,4089995,1.299,NA,4089995,1.299,NA,NA,NA,4090138.74,1,NA
2023,030570100,VILLAGE OF HODGKINS SPECIAL SERVICE AREA 1,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,42145070,678776,47288926,47288926,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030580000,VILLAGE OF   HOFFMAN ESTATES,Not Eligible,1.4,26612498,NA,NA,NA,NA,1,NA,NA,NA,NA,1900892731,3526489,1991155078,1991155078,1,27549721,27549721,1.384,NA,27549721,1.384,NA,NA,NA,27557586.28,1,NA
2023,030585000,VILLAGE OF HOMER GLEN,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,186056,0,233681,1188476475,1,0,0,0,NA,0,0,NA,NA,NA,0,0,NA
2023,030590000,CITY OF   HOMETOWN,Eligible,0.984,455456,-2206,-2594,-4800,4800,0,2022,560751,69037242,0.813,46286214,694153,69731395,69731395,1,480776,480776,0.69,NA,480776,0.69,NA,NA,4811.47,481146.63,1,0.01
2023,030590001,CITY OF HOMETOWN LIBRARY FUND,Eligible,0.172,79612,-381,-450,-831,831,0,2022,560751,69037242,0.813,46286214,694153,69731395,69731395,1,83986,83986,0.121,NA,83986,0.121,NA,NA,836.78,84374.99,1,0.01
2023,030600000,VILLAGE OF   HOMEWOOD,Eligible,1.911,7178852,-134323,-1162,-135485,135485,0,2022,6656216,515789304,1.291,375659461,6464577,522253881,522253881,1,7131157,7131157,1.366,6739160,6886315,1.319,CLERK,0.9648720000000001,146753.34,6888528.69,1,0.02
2023,030610000,VILLAGE OF   INDIAN HEAD PARK,Eligible,0.913,1357783,-6302,-683,-6985,6985,0,2022,1151155,194017952,0.594,148716626,498977,194516929,194516929,1,1478084,1366197,0.703,NA,1366197,0.703,NA,NA,255984.28,1367454.01,1,0.005
2023,030630000,VILLAGE OF INVERNESS,Not Eligible,0.549,2715509,NA,NA,NA,NA,1,NA,NA,NA,NA,494628232,995931,507323136,507323136,1,2362305,2362305,0.466,NA,2362305,0.466,NA,NA,NA,2364125.81,1,NA
2023,030630100,VILLAGE OF INVERNESS SPEC SERV AREA 1,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,50000106,0,50539045,50539045,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030630101,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 2,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,7429825,0,7719815,7719815,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030630102,VIL OF INVERNESS SPECIAL SERVICE AREA 3,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,15740106,0,16331184,16331184,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030630103,VIL OF INVERNESS SPECIAL SERVICE AREA 4,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,13124435,0,13342468,13342468,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030630104,VIL OF INVERNESS SPEC SERV AREA 5,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,6913622,0,7174333,7174333,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030630105,VIL OF INVERNESS SPECIAL SERVICE AREA 6,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,12849441,39106,12845460,12845460,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030630106,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 7,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,7698478,0,7600752,7600752,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030630107,VIL OF INVERNESS SPECIAL SERVICE AREA 8,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1184714,0,1208104,1208104,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030640000,VILLAGE OF   JUSTICE,Eligible,1.011,1752051,-13629,-1586,-15215,15215,0,2022,1799803,216128935,0.833,173298831,1256528,217385463,217385463,1,1911651,1911651,0.88,1809729,1824944,0.84,CLERK,0.95418,15216.98,1826037.89,1,0.008
2023,030650000,VILLAGE OF   KENILWORTH,Eligible,1.287,5007129,-57334,0,-57334,57334,0,2022,3402863,388158224,0.877,389054317,2123668,390281892,390281892,1,5164490,5164490,1.324,NA,5164490,1.324,NA,NA,1777734.02,5167332.25,1,0.011
2023,030660000,VILLAGE OF   LA GRANGE,Eligible,1.116,8444761,-53599,-4052,-57651,57651,0,2022,8745434,975733854,0.897,756698996,6661792,982395646,982395646,1,9196957,9196957,0.937,8806189,8863840,0.903,CLERK,0.96348,57961.34,8871032.68,1,0.007
2023,030660001,VILLAGE OF LA GRANGE LIBRARY FUND,Eligible,0.462,3495949,-22318,-1686,-24004,24004,0,2022,2931035,975733854,0.301,756698996,6661792,982395646,982395646,1,3718532,3718532,0.379,2953081,3620473,0.369,CLERK,0.967845,667046.64,3625039.93,1,0.007
2023,030660100,VILLAGE OF LAGRANGE SPECIAL SERVICE AREA 4 A,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,4401253,10741,5766804,5766804,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030660101,VIL OF LAGRANGE SPECIAL SERVICE AREA 7,Not Eligible,0.241,107163,NA,NA,NA,NA,1,NA,NA,NA,NA,44465976,875224,53558295,53558295,1,115345,115345,0.216,NA,115345,0.216,NA,NA,NA,115685.92,1,NA
2023,030660103,VIL OF LA GRANGE SPECIAL SERVICE AREA 9,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,16138090,0,16954951,16954951,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030670000,VILLAGE OF   LA GRANGE PARK,Eligible,1.371,5431059,-32422,0,-32422,32422,0,2022,4301707,521153106,0.826,396138478,1464475,522617581,522617581,1,5762777,5762777,1.103,1296241,5600766,1.072,AGENCY,NA,1286684.48,5602460.47,1,0.006
2023,030680000,VILLAGE OF LANSING,Not Eligible,4.248,15234171,NA,NA,NA,NA,1,NA,NA,NA,NA,358619837,851619,523192427,523192427,1,15658000,15658000,2.993,NA,15658000,2.993,NA,NA,NA,15659149.34,1,NA
2023,030680001,VILLAGE OF LANSING LIBRARY FUND,Not Eligible,0.957,3431992,NA,NA,NA,NA,1,NA,NA,NA,NA,358619837,851619,523192427,523192427,1,3600985,3600985,0.689,NA,3600985,0.689,NA,NA,NA,3604795.82,1,NA
2023,030690000,VILLAGE OF LEMONT,Eligible,0.599,4282478,-18865,-1765,-20630,20630,0,2022,4436919,963951299,0.461,714937930,12983017,975239031,976934316,1,4793973,4793973,0.491,4499774,4520440,0.463,AGENCY,NA,20480.02,4515356.71,0.998,0.005
2023,030700000,VILLAGE OF   LINCOLNWOOD,Not Eligible,0.81,6517230,NA,NA,NA,NA,1,NA,NA,NA,NA,804596248,3297823,826489866,826489866,1,6831173,6831173,0.827,NA,6831173,0.827,NA,NA,NA,6835071.19,1,NA
2023,030710000,VILLAGE OF   LYNWOOD,Eligible,1.367,2025652,-20157,-1361,-21517,21517,0,2022,1698747,211675388,0.803,148182288,2597681,214273069,214273069,1,2505401,2505401,1.17,1720179,2098460,0.98,CLERK,0.80866,378191.97,2099876.08,1,0.01
2023,030720000,VILLAGE OF   LYONS,Eligible,2.344,4511648,-51773,-747,-52519,52519,0,2022,3737036,248703670,1.503,192476459,193653,248897323,248897323,1,4750359,4750359,1.909,3740173,4633690,1.862,CLERK,0.9696769999999999,893292.49,4634468.15,1,0.011
2023,030720001,VILLAGE OF LYONS LIBRARY FUND,Eligible,0.422,812251,-9450,-136,-9586,9586,0,2022,808199,248703670,0.325,192476459,193653,248897323,248897323,1,779202,779202,0.314,NA,779202,0.314,NA,NA,9707,781537.59,1,0.012
2023,030730000,CITY OF   MARKHAM,Not Eligible,12.654,14504347,NA,NA,NA,NA,1,NA,NA,NA,NA,114622626,344673,180335648,180335648,1,14900260,14900260,8.263,NA,14900260,8.263,NA,NA,NA,14901134.59,1,NA
2023,030730001,CITY OF MARKHAM LIBRARY FUND,Not Eligible,0.841,963976,NA,NA,NA,NA,1,NA,NA,NA,NA,114622626,344673,180335648,180335648,1,991116,991116,0.55,NA,991116,0.55,NA,NA,NA,991846.06,1,NA
2023,030730100,CITY OF MARKHAM SPECIAL SERVICE AREA NO 1,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2443904,0,2503276,2503276,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030740000,VILLAGE OF   MATTESON,Not Eligible,1.993,9407540,NA,NA,NA,NA,1,NA,NA,NA,NA,472029095,31566075,656648639,656648639,1,9406097,9406097,1.433,NA,9406097,1.433,NA,NA,NA,9409775,1,NA
2023,030750000,VILLAGE OF MAYWOOD,Not Eligible,10.733,27173573,NA,NA,NA,NA,1,NA,NA,NA,NA,253177801,2514446,364439895,364439895,1,27193573,27193573,7.462,NA,27193573,7.462,NA,NA,NA,27194504.96,1,NA
2023,030750100,VILLAGE OF MAYWOOD SPECIAL SERVICE AREA 6 1,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1964752,0,2930874,2930874,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030750101,VILLAGE OF MAYWOOD SPEC SERV AREA 6 2,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1042469,0,1106223,1106223,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030750102,VILLAGE OF MAYWOOD SPEC SERV AREA 6 3,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,460904,0,610303,610303,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2023,030760000,VILLAGE OF   MC COOK,Not Eligible,3.83,4276427,NA,NA,NA,NA,1,NA,NA,NA,NA,111656057,0,158606460,158606460,1,4184950,4184950,2.639,NA,4184950,2.639,NA,NA,NA,4185624.48,1,NA
2023,030770000,VILLAGE OF   MELROSE PARK,Not Eligible,2.403,18174315,NA,NA,NA,NA,1,NA,NA,NA,NA,756317717,20467941,927968751,927968751,1,18175266,18175266,1.959,NA,18175266,1.959,NA,NA,NA,18178907.83,1,NA
2023,030770001,VILLAGE OF MELROSE PARK LIBRARY FUND,Not Eligible,0.131,990776,NA,NA,NA,NA,1,NA,NA,NA,NA,756317717,20467941,927968751,927968751,1,988800,988800,0.107,NA,988800,0.107,NA,NA,NA,992926.56,1,NA
2023,030780000,VILLAGE OF   MERRIONETTE PARK,Eligible,1.103,537046,-7645,0,-7645,7645,0,2022,218401,59399353,0.368,48689543,12307,59411660,59411660,1,552394,552394,0.93,218512,546566,0.92,CLERK,0.973544,328011.77,546587.27,1,0.014
2023,030800000,VILLAGE OF   MIDLOTHIAN,Not Eligible,3.028,6119222,NA,NA,NA,NA,1,NA,NA,NA,NA,202087929,1574187,266594418,266594418,1,6595861,6595861,2.475,NA,6595861,2.475,NA,NA,NA,6598211.85,1,NA
2023,030800001,VILLAGE OF MIDLOTHIAN LIBRARY FUND,Not Eligible,0.823,1663184,NA,NA,NA,NA,1,NA,NA,NA,NA,202087929,1574187,266594418,266594418,1,1662905,1662905,0.624,NA,1662905,0.624,NA,NA,NA,1663549.17,1,NA
