clean_name,agency_num,exemption_level,total_billed,av,eav,nonTIF_EAV_post_exemps,TIF_increment_EAV,Exempt_EAV,Total_EAV,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,pin_count,tax_rate_current,nonTIF_EAV_pre_exemps,taxrate_new,taxrate_change
Elgin,030340000,0,52264500.76,173944186,522287515,445395126.892442,8320097.272450373,68588476.54257192,522303700.7074643,51284180.59,980320.17,7871354.925415732,60133996.2,52264500.76,7834,0.11514311112430417,513983603.4350139,0.09977785331528417,0.015365257809019997
Elk Grove Village,030350000,0,229579567.1,856766322,2572612371,2064351554.874549,364866645.57090586,143394165.0306685,2572612365.4761233,195805552.93,33774014.17,13966451.849023184,243546018.94,229579567.1,14010,0.09485087579566803,2207745719.905217,0.08869026499048374,0.006160610805184291
Elmwood Park,030370000,0,60737206.910000004,191953956,576380157,481029335.6783116,4518724.998001439,90867046.80620256,576415107.4825156,60171959.6,565247.31,11366558.88498788,72099390.71,60737206.910000004,8422,0.12509,571896382.4845141,0.10521479317388294,0.01987520682611707
Evanston,030380000,0,290902775.21,1164593021,3496923555,3222753540.8375483,46731502.81661894,227438406.05519077,3496923449.7093577,286739428.05,4163347.16,20188962.194228433,311091737.17,290902775.21,24791,0.08897342735537898,3450191946.892739,0.08310825381997633,0.005865173535402654
Evergreen Park,030390000,0,59937281.18,181383976,544641676,448779725.93528277,15371570.452403395,80490335.01128164,544641631.3989679,57980172.83,1957108.35,10248029.453636378,70185309.5,59937281.18,8935,0.1291951696551487,529270060.94656444,0.10954742598949636,0.019647743665652348
Flossmoor,030400000,0,41964925.75,91794463,275631220,234215944.9008104,0,41484187.45442236,275700132.3552328,41964925.75,0,7439645.452071762,49392213.76,41964925.75,4186,0.17917194223378768,275700132.3552328,0.1522122074861003,0.026959734747687397
Ford Heights,030410000,0,4079846.14,6306876,18764306,14881097.47843401,1525808.3980113738,2357390.2324561984,18764296.108901583,3653245.37,426600.77,656959.7038217222,4736805.87,4079846.14,1959,0.2454956951457618,17238487.710890207,0.2119237737827841,0.03357192136297771
Forest Park,030420000,0,47584064.98,155986053,468379306,401170325.640228,21443922.208502382,45765043.68077618,468379291.52950656,45152753.08,2431311.9,5188840.652526403,52772905.51,47584064.98,5964,0.11255257478962506,446935369.32100415,0.10102747775052405,0.011525097039101012
Forestview,030430000,0,9139937.28,25662593,77057066,73505849.5609651,0,3551209.830268334,77057059.39123344,9139937.28,0,471032.4718867918,9610969.77,9139937.28,468,0.12434299221886301,77057059.39123344,0.11861258854422134,0.005730403674641671
Frankfort,030440000,0,2647.31,31486,31486,31474.378789680184,0,0,31474.378789680184,2647.31,0,0,2647.31,2647.31,1,0.08410999999999999,31474.378789680184,0.08410999999999999,0
Franklin Park,030450000,0,111186740.87,307696797,923921202,816100724.3751469,45151188.56880974,62669184.76874102,923921097.7126976,105413878,5772862.87,8114330.172843521,119301069.53,111186740.87,7860,0.1291677299768492,878769909.1438879,0.1199561761311285,0.009211553845720699
Glencoe,030460000,0,85958759.89,311355591,934907470,902217911.7629517,0,32689534.10446716,934907445.8674189,85958759.89,0,3118270.3963448857,89077030.15,85958759.89,3756,0.09527494274862586,934907445.8674189,0.09194360390428422,0.0033313388443416414
Glenview,030470000,0,259607983.89,1102299495,3309874666,3071023240.4424067,28799578.064516123,210051643.0408963,3309874461.547819,256929623.13,2678360.76,17593900.983767863,277201885.34,259607983.89,18265,0.08366254600306676,3281074883.483303,0.07830654046433545,0.005356005538731307
Glenwood,030480000,0,22381485.36,52035728,156123771,101748807.25023085,19352072.97160352,35039316.71096027,156140196.93279463,18917354.58,3464130.78,6585819.767788989,28963904.79,22381485.36,3913,0.18592212617762238,136788123.96119112,0.13829676167915822,0.04762536449846416
Golf,030490000,0,3844800.88,14240077,42758673,40897786.1929582,0,1860889.981449812,42758676.17440801,3844800.88,0,174942.26715609682,4019743.06,3844800.88,204,0.09401,42758676.17440801,0.08991861357721818,0.004091386422781812
Hanover Park,030500000,0,36005498.71,115546226,346947417,277770675.6113113,17439998.71519758,51736710.0826736,346947384.4091825,33846815.99,2158682.72,6259742.464181367,42265241.43,36005498.71,5406,0.12185165304260685,329507385.6939849,0.10271944563158807,0.019132207411018787
Harvey,030510000,0,57210532.78,85170624,255741658,200734513.2603012,9158436.92923039,45848693.732166134,255741643.92169774,54729654.12,2480878.66,12318815.421558542,69529347.4,57210532.78,14345,0.2726469565750742,246583206.99246734,0.22195207365306058,0.05069488292201363
Harwood Heights,030520000,0,24535395.08,103009529,309306650,273010075.8615289,0,36296537.376931906,309306613.2384608,24535395.08,0,3261839.831346733,27797234.89,24535395.08,2907,0.08986992513948236,309306613.2384608,0.07932386192171187,0.01054606321777049
Hazelcrest,030530000,0,33604129.26,62656811,188115006,136630850.4106363,1934244.0334106418,49549877.17574997,188114971.61979693,33129544.96,474584.3,12007795.018738048,45611923.67,33604129.26,6149,0.24247485000957708,186180727.58638626,0.17794293420960114,0.06453191579997594
Hickory Hills,030540000,0,37009113.59,120662795,362314140,305535249.62657535,1388861.1688419653,55390016.895588554,362314127.6910059,36842047.48,167066.11000000002,6649402.174887445,43658516.41,37009113.59,5166,0.12058198693940644,360925266.5221639,0.10207666488690555,0.018505322052500897
Hillside,030550000,0,36492617.86,102161988,306761812,244075639.21427917,31721196.36005423,30964948.946533952,306761784.52086735,32604671.36,3887946.5,4357901.950534365,40850519.54,36492617.86,3444,0.13358429159485133,275040588.16081315,0.11854494486805131,0.015039346726800018
Hinsdale,030560000,0,15644671.81,71538147,214807606,208089697.5346377,0,6717875.134597691,214807572.66923538,15644671.81,0,504071.29730519507,16148743.03,15644671.81,992,0.07518234682135505,214807572.66923538,0.07283110001941111,0.002351246801943943
Hodgkins,030570000,0,24322724.82,81376560,244349400,227536708.14912155,14787462.354290083,2025218.8886279194,244349389.39203954,22775069.01,1547655.81,211959.40888379802,24534684.2,24322724.82,623,0.1000940428261528,229561927.03774947,0.09921100290404357,8.830399221092244e-4
Hoffman Estates,030580000,0,179868247.84,615133630,1846859328,1640046021.2245178,24082493.912695106,182757293.92982674,1846885809.0670395,177316159.13,2552088.71,20382399.96236299,200247689.66,179868247.84,17833,0.10811657528830156,1822803315.1543446,0.09727662751973098,0.01083994776857057
Homer Glen,030585000,0,16656.620000000003,63637,191082,191082.02363198347,0,0,191082.02363198347,16656.620000000003,0,0,16656.620000000003,16656.620000000003,3,0.08717000000000003,191082.02363198347,0.08717000000000003,0
Hometown,030590000,0,5811465.68,21515598,64604867,46262264.607546575,0,18342589.247570515,64604853.85511709,5811465.68,0,2304196.0612798077,8115662.14,5811465.68,1683,0.12561999999999998,64604853.85511709,0.08995401015893943,0.03566598984106055
Homewood,030600000,0,64244522.18,156840932,470946346,382831128.0049968,7935561.332561265,80179645.72794187,470946335.0654999,62854932.64,1389589.54,13098533.80794796,77343056.04,64244522.18,8544,0.164184487733661,463010773.73293865,0.13575263515629182,0.028431852577369188
Indian Head Park,030610000,0,12849067.31,59648967,179107950,153749881.24305427,0,25376397.18853642,179126278.43159068,12849067.31,0,2115863.05253554,14963501.49,12849067.31,2255,0.08357123404659841,179126278.43159068,0.07173189451879966,0.011839339527798753
Inverness,030630000,0,42636144.8,159557199,479084349,445337882.98225844,0,33746430.11716892,479084313.0994274,42636144.8,0,3285063.204837001,45921207.83,42636144.8,3259,0.09573886801293874,479084313.09942734,0.08899507588584195,0.00674379212709679
Justice,030640000,0,21469337.9,74665092,224196869,177392878.53270224,10978684.866573034,35845742.496125154,224217305.8954004,20218646.12,1250691.78,4075864.285837232,25542869.32,21469337.9,3376,0.11397665051290494,213238621.0288274,0.09481699901476419,0.01915965149814075
Kenilworth,030650000,0,29183980.37,101609688,305103427,295512960.2274509,1070665.5140852232,8519768.154681088,305103393.8962172,29078701.83,105278.54,838068.7545235492,30022049.12,29183980.37,1013,0.09840076661144964,304032728.382132,0.09564332756127368,0.002757439050175961
La Grange,030660000,0,71548863.53,276977764,831681113,770707176.9021834,0,61037423.49109798,831744600.3932815,71548863.53,0,5644310.397802407,77187206.44,71548863.53,6767,0.0928353409366017,831744600.3932813,0.08602263663168827,0.006812704304913431
La Grange Park,030670000,0,41424937.54,156511637,469957471,405791042.892496,7746860.486100334,56450600.98167149,469988504.3602678,40669683.11,755254.43,5719673.549689624,47141585.89,41424937.54,4737,0.1002232154266017,462241643.8741675,0.08798359829533489,0.012239617131266811
Lansing,030680000,0,84230751.5,169972007,510356319,373464490.2104507,36068029.89726094,100823783.10821229,510356303.21592396,76739825.71,7490925.79,20658534.071627494,104889284.38,84230751.5,12443,0.20548091645006566,474288273.318663,0.16179996434033767,0.043680952109728
Lemont,030690000,0,57489216.62,268519890,806208378,722097358.8651855,11370586.884409288,72740257.04985978,806208202.7994546,56597990.02,891226.6,5701381.347568009,63190598.27,57489216.62,7755,0.07837999865966379,794837615.9150453,0.0712069847812152,0.007173013878448584
Lincolnwood,030700000,0,67942776.25,252883680,759333847,690175706.6859863,13020073.173256053,56138008.87686233,759333788.7361046,66684776.78,1257999.47,5424054.417682439,73366829.86,67942776.25,5667,0.09662000000000001,746313715.5628486,0.0893522059013859,0.007267794098614111
Lynwood,030710000,0,21486788.49,61435907,184200393,153887780.33567685,2567559.8376639443,27745022.62488247,184200362.79822326,21086681.03,400107.45999999996,4090285.411509793,25577073.96,21486788.49,3472,0.13702635117618453,181632802.9605593,0.11609511435320895,0.020931236822975582
Lyons,030720000,0,24063462.16,80750330,242468959,196342100.66212374,12666331.763885256,33460511.306267098,242468943.73227608,22610760.57,1452701.59,3843682.4459808166,27907144.71,24063462.16,4083,0.11516002168536353,229802611.96839082,0.09839209561773864,0.016767926067624894
Markham,030730000,0,36107346.76,57330163,172141750,120271847.1335069,15224107.982530748,36651934.9676779,172147890.08371553,31891599.53,4215747.2299999995,9836484.143920602,45942177.25,36107346.76,9509,0.265162631905029,156923782.1011848,0.2032298680478924,0.061932763857136586
Matteson,030740000,0,85646686.11,179282274,538077868,451402430.93663013,19757237.82235822,66929552.561657675,538089221.320646,82090659.27,3556026.84,12128112.955376226,97772753.8,85646686.11,7401,0.1818569277521774,518331983.4982878,0.1583746746939284,0.023482253058248997
Maywood,030750000,0,52623307.66,120106151,360642733,253520501.26727912,25610154.095399976,81529140.12348846,360659795.48616755,47801940.05,4821367.61,15399373.934445418,68019169.46,52623307.66,7895,0.1885525620652029,335049641.3907676,0.14267121687275203,0.04588134519245088
Mc Cook,030760000,0,21629565.47,55249910,165898898,110184954.85104652,54812163.322225645,901765.9319570318,165898884.1052292,14222399.24,7407166.23,125426.62347590359,21754992.13,21629565.47,357,0.12907750662716652,111086720.78300355,0.12802969733693004,0.0010478092902364844
Melrose Park,030770000,0,87661584.98,268506633,806244938,680119958.5986549,71972854.26000743,54152064.76882411,806244877.6274863,79217249.88,8444335.1,5782786.250053668,93444370.45,87661584.98,6704,0.11647540831358963,734272023.367479,0.10788542578089533,0.008589982532694301
Merrionette Park,030780000,0,5572823.8,18568676,55756160,49944647.78634164,0,5811497.864895782,55756145.65123742,5572823.8,0,648446.9317650715,6221270.95,5572823.8,664,0.11158,55756145.65123742,0.09994994695040078,0.011630053049599215
Midlothian,030800000,0,32260983.69,88611137,266072583,206220469.11404595,8472929.830840444,51379157.335381866,266072556.28026828,30988553.84,1272429.85,7723072.88422969,39984056.51,32260983.69,5935,0.15026904930015664,257599626.4494278,0.12029735550134309,0.02997169379881355
Morton Grove,030810000,0,98467226.73,354849898,1065507698,880716453.9598454,59897497.76583583,124923820.5448937,1065537772.2705749,92225884.28,6241342.45,13293893.2412149,111757273.48,98467226.73,10697,0.1047168857415316,1005640274.5047392,0.0917086224747907,0.0130082632667409
Mt Prospect,030820000,0,191933766.88,694664240,2085868197,1850794754.160414,13520677.718125537,221597993.98978782,2085913425.8683274,190531575.47,1402191.41,23026251.421875276,214954897.4,191933766.88,19022,0.10294581559716591,2072392748.1502018,0.09193796670060088,0.011007848896565031
Niles,030830000,0,128772351.56,520761474,1563690655,1358797224.9314222,52930651.10593911,151992384.67177725,1563720260.7091386,124183334.83,4589016.73,14185473.252976218,142954799.98,128772351.56,11738,0.09139210218527453,1510789609.6031995,0.08219763628280186,0.009194465902472679
Norridge,030840000,0,44264197.37,197407649,592755963,511362214.9719946,0,81558579.07718042,592920794.049175,44264197.37,0,7033504.546473922,51283612.06,44264197.37,5754,0.0865613376858988,592920794.049175,0.07465448642425056,0.01190685126164824
North Lake,030850000,0,56252418.7,151557381,455081275,415446083.980665,0,39651751.19601046,455097835.1766755,56252418.7,0,5392262.030868723,61642378.94,56252418.7,4045,0.1354024526143277,455097835.1766755,0.12360511158696681,0.011797341027360894
North Riverside,030860000,0,26167676.75,96141104,288682904,258419939.46179578,0,30262939.745364666,288682879.2071604,26167676.75,0,3015463.1370294048,29183139.88,26167676.75,2672,0.10126028511769918,288682879.2071605,0.0906450594571697,0.01061522566052947
Northbrook,030870000,0,225559539.6,942429962,2829834490,2655661380.078384,13581061.298076924,160631497.82590967,2829873939.2023706,224429595.3,1129944.3,13662875.841154834,239218992.21,225559539.6,14922,0.08450986898539595,2816292877.9042935,0.07968972157008268,0.004820147415313267
Northfield,030880000,0,46112951.14,197749544,593782600,567693843.5586456,0,26088687.472271215,593782531.0309169,46112951.14,0,2127070.6858353494,48240021.48,46112951.14,3006,0.08122855596061489,593782531.0309168,0.07765966280607708,0.0035688931545378028
Oak Brook,030890000,0,56975.29,321393,965046,899035.9011853305,0,65999.24034387515,965035.1415292056,56975.29,0,4168.512020119154,61143.8,56975.29,15,0.06337376507977173,965035.1415292056,0.05903960130375803,0.0043341637760137
Oak Forest,030900000,0,69774084.84,197885925,594115956,474523310.2074449,10933855.822503757,108682269.35559757,594139435.3855462,68137329.34,1636755.5,15503385.924354324,85274257.76,69774084.84,10648,0.1435911110672577,583205579.5630425,0.11683243735605343,0.02675867371120426
Oak Lawn,030910000,0,150727600.53,499544455,1499982056,1218196961.5257401,29463900.50902811,252376357.25977504,1500037219.2945433,147203490.06,3524110.47,30527235.529478516,181248022.77,150727600.53,26028,0.12083718373064554,1470573318.7855153,0.10009938857150569,0.020737795159139857
Oak Park,030920000,0,234665830.64000002,687093365,2063135342,1877018760.4167306,0,186116555.78385994,2063135316.2005904,234665830.64000002,0,23204854.1300532,257870683.97,234665830.64000002,18838,0.125020503571259,2063135316.2005906,0.11374233614116679,0.011278167430092204
Olympia Fields,030930000,0,25296529.32,54452997,163470470,129788541.22237407,7934580.904683255,25811448.194838647,163534570.32189596,23807287.83,1489241.49,4744269.116694468,30028762.7,25296529.32,2246,0.183431353845095,155599989.41721272,0.15300314556040964,0.03042820828468537
