year,clean_name,mean_fmv_all,median_fmv_all,min_fmv_all,quant25_all_fmv,quant50_all_fmv,quant75_all_fmv,max_fmv_all,mean_av_c2,muni_PC_total,muni_parcels,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_c2_res,muni_fmv_residential,muni_fmv_industrial,muni_fmv_indust_incent,muni_fmv_commercial,muni_fmv_commerc_incent,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_final_tax_to_dist,muni_final_tax_to_tif,untaxable_value_av,muni_av,muni_av_taxed,muni_av_taxed_commerc,muni_av_taxed_indust,muni_eav_taxed,muni_c2_taxed,muni_res_taxed,muni_eav_taxed_commerc,muni_eav_taxed_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,zero_bills,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2013,Harvey,52458.90344827586,43110,0,9285,43110,67175,3919410,5575.359107961651,14355,14351,9670,278,872,1193,122,59,4821,51946585,576927427,100770347,145101319,0,31016483,0,28149795,25033217,753047559,535011460,543295060,69362986,35471810,99350743,16474775,1625,46086073.602284804,0.232,0.199,0.267,2925.277,2090.95,46086073.602284804,2989262.9577151933,25033216.928397477,93008073,73757557.20429155,20674932.75475836,9955050.15504567,196349993.03354454,102902317.17637998,105107493.36462948,55038738.486442246,26501339.017747078,38627422,29951714,4704835,3693049,0,235265,42559,247596791.1333,66640926.78508692,1625,4821,1180,569,0,134,1,11,0,0.069,6.12,0.235,0.766,0.069,0.134,0.041,0.033,0.037
2013,Harwood Heights,246611.5811554333,211348,0,175038,211348,246082,18266880,22061.415717539865,2908,2408,2694,53,106,0,0,0,2043,0,629851804,0,87294700,0,0,0,0,8729470,717146478,581097690,624390940,36078472,0,56429996,0,50,20190362.87,0.098,0.092,0.103,5778.11,4649.877,20190362.87,0,8729469.967319034,85590918,76861450.79526432,14107497.832675694,9019619.471673498,204612868.16207317,131455301.11935647,142980397.29499364,37555569.98036597,24011128.99554202,23238722,13335392,3517500,4941830,1332000,82000,30000,227851582.80780002,23238722,50,1932,711,261,111,41,0,6,0,0.011,2.815,0.099,0.878,0,0,0,0.012,0
2013,Hazelcrest,93695.8448528216,83010,0,47890,83010,107500,6658890,9184.619100499722,6149,5607,5435,30,164,358,23,2,3866,9578120,453869115,27064148,120507862,0,1643239,0,1369750,13694837,576135750,496244970,507583980,7073260,2289740,55157100,7288380,353,27085559.38485839,0.196,0.175,0.222,3250.53,3664.005,27085559.38485839,111350.9151416108,13694837.124999657,65511411,53249481.30352849,12646093.709853116,1416001.5244219387,141755444.1781232,99958979.66897029,102963798.36328731,33665166.06499998,3769537.6581636434,32084598,25812220,4717901,1262986,0,188211,103280,174397927.2231,36457025.91046159,353,3866,795,192,0,101,0,26,0,0.046,4.701,0.191,0.788,0.017,0.047,0.003,0.024,0.002
2013,Hickory Hills,192065.1844924995,189500,0,121440,189500,222530,5112856,18180.932024169186,5133,4099,4704,30,147,19,0,0,3765,0,844967916,10763394,139873897,0,1013666,0,0,14240806,985870592,842504390,872706380,20771036,0,81333216,0,149,32475412.88627557,0.122,0.112,0.123,4075.94,5138.212,32475412.88627557,82526.26372443048,14240806.127809834,113902697,99660379.14878426,20079886.869928624,5192759.093400726,265305895.3319786,187047241.69356722,195083539.8900278,53454666.836436994,13823643.982542073,37235830,26239383,5317500,5460447,0,156000,62500,303220369.6837,37910449.99284256,149,3765,1070,326,0,78,0,14,0,0.011,3.294,0.122,0.857,0,0.011,0.001,0.014,0
2013,Hillside,180146.22138510577,135650,0,82398,135650,160065,14099996,13430.788310762651,3451,2994,2847,159,191,58,7,0,2098,21022040,513018743,89105832,69731130,0,38930179,0,0,19775772,621684610,376867920,397089220,83933084,21022040,136408556,0,200,25439242.578902666,0.131,0.118,0.147,3623.299,3860.638,25439242.578902666,3057424.7510973355,19775771.710562646,92066401,75443479.564414,24860156.996533528,17478055.65729153,200838086.94842649,81761826.65448391,87144934.64885329,66180223.9404719,46528331.96527579,18563124,13847493,2270583,2299768,15780,92000,37500,245089966.1021,52645081.87068882,200,2097,493,190,1,55,0,10,0,0.029,4.092,0.127,0.825,0.034,0.143,0.063,0.032,0
2013,Hinsdale,621666.0877551021,563705,0,235712,563705,826840,6500010,75753.38149556401,980,975,789,0,7,0,0,0,545,0,590720759,0,18507212,0,0,0,0,1850721,609232766,597694180,597694180,0,0,6565436,0,132,12632723.54,0.079,0.078,0.082,12877.737,16588.657,12632723.54,0,1850721.2351151346,61908092,60056891.095359534,1641358.615585629,0,159877449.7849566,154185368.6876529,154185368.6876529,4369460.770550503,0,4926805,3832735,460000,628070,0,6000,0,164805531.7132,4926805,132,545,93,12,0,3,0,0,0,0.004,2.074,0.079,0.97,0,0,0,0.003,0
2013,Hodgkins,604000.683006536,97956,0,3533,97956,248050,40812096,20499.51724137931,612,571,186,126,96,72,43,2,132,78181910,358673590,23104304,4785958,1940514,6188271,0,921180,13921837,369648418,35669160,49883900,223814098,78181910,89582500,0,140,20831115.151543524,0.114,0.094,0.118,5030.504,5553.886,20831115.151543524,473086.23845647444,13921837.029719353,72278273,70252541.785375,20848543.930687338,44257466.425701916,187019291.48684677,8221416.209628276,12005522.207521698,55500908.797882766,117817801.37186109,1806796,930000,135000,188070,0,16000,5000,192411990.55330002,37061322.35681589,140,132,27,6,0,8,0,1,2,0.024,5.635,0.111,0.97,0.212,0.063,0.017,0.038,0.002
2013,Hoffman Estates,265128.2975648612,202180,0,136558,202180,273802,190941516,21290.39556175347,17576,14468,16506,30,279,140,6,0,13522,11674470,3824580967,433728386,447848653,0,385531441,0,0,140483839,4659894958,3511424940,3635767650,80887442,11674470,890949176,0,699,138194244.32846776,0.114,0.082,0.125,4541.908,5840.828,138194244.32846776,26411668.051532242,140483838.63571894,610013818,471138308.92657,134290403.4903341,14677396.5404641,1254217292.193422,814964496.0639144,848065772.2234682,357494483.1316184,39072697.33036948,119221790,93848763,13236191,7941695,3793203,284000,117938,1623917784.8978,373982026.83214736,699,13198,2363,422,323,142,0,23,0,0.043,2.966,0.11,0.821,0.003,0.093,0.083,0.03,0
2013,Homer Glen,175236.66666666666,175050,174890,174970,175050,175410,175770,NA,3,3,0,0,0,0,0,0,0,0,525709,0,0,0,0,0,0,0,525710,0,0,0,0,0,0,0,12105.59,0.087,0.087,0.087,NA,NA,12105.59,0,0,52571,52570.909184869255,0,0,139949.01734104045,0,0,0,0,0,0,0,0,0,0,0,139949.2591,0,0,0,0,0,0,0,0,0,0,0,2.303,0.087,1,0,0,0,0,0
2013,Hometown,124310.92691622104,121090,0,115320,121090,127335,1767388,12025.415552855407,1683,1683,1646,0,17,0,0,0,1388,0,158959400,0,50255930,0,0,0,0,5025593,209215290,197938340,197938340,0,0,11237000,0,25,5377743.33,0.115,0.115,0.115,3639.298,2578.028,5377743.33,0,5025592.952931896,22607079,17581489.92682606,2809249.9070454496,0,46803684.33420365,39314545.16971279,39314545.16971279,7478504.177545692,0,13378631,9475188,2076597,1769846,0,52000,5000,60182305.0059,13378631,25,1388,375,196,0,26,0,1,0,0,2.57,0.115,0.76,0,0,0,0.024,0
2013,Homewood,146256.3649771743,132350,0,88780,132350,166425,9452584,13499.997670204504,8543,7204,7789,34,301,248,21,3,6150,26932000,1039288063,46376176,202833233,0,7346259,0,844690,25431610,1249468126,1043009820,1056817440,23474174,20979510,163162822,5952490,365,56032880.08955047,0.164,0.16,0.193,4595.357,4790.679,56032880.08955047,490506.85044952785,25431609.684947632,148902562,127510697.47013745,39274735.00271613,2721618.656152706,339446227.7352529,222725975.39078116,226046831.6475183,104553272.05073062,7245221.024544119,54000435,42175227,7588102,3999606,0,170000,67500,396393510.30020005,67701488.1422991,365,6150,1424,386,0,85,0,18,0,0.034,4.485,0.165,0.832,0.022,0.037,0.006,0.02,0.001
2013,Indian Head Park,222300.6527900797,181880,0,116798,181880,296620,5859864,22569.04611764706,2258,1275,2127,8,15,0,1,0,1509,923580,442011035,0,59942147,0,0,0,0,6132752,501954874,479592230,482173250,2597604,923580,15647320,0,101,11161895.27,0.089,0.082,0.094,3155.965,5352.975,11161895.27,0,6132751.563408642,52793689,46799305.1931779,3911830.4833536064,510863.5818898515,124584430.3547589,111714843.62036858,112401826.32745655,10413683.929735636,1359969.9413489737,15957199,10475375,3298767,2108217,37840,32000,5000,140542079.4869,16325997.936950147,101,1508,664,142,1,16,0,1,0,0.012,2.224,0.09,0.881,0.002,0,0,0.012,0
2013,Inverness,508865.52558139537,497860,0,325220,497860,659050,6218768,53540.6370592149,3225,2573,3006,1,36,0,0,0,2378,0,1559292878,0,81726453,0,0,0,0,8179790,1641091320,1609431550,1609431550,129496,0,18975584,0,94,39658154.85,0.095,0.074,0.113,10415.944,13215.815,39658154.85,0,8179789.904316974,166974894,158795049.6630658,4743895.71061725,32374.061543866606,422728301.70804745,406671286.94450533,406671286.94450533,12628724.77123418,86182.98923592729,21756399,16338007,3525000,1491892,348000,26000,27500,444503865.31740004,21775418.704282217,94,2349,707,76,29,13,0,6,0,0.039,2.417,0.094,0.95,0,0,0,0.005,0
2013,Justice,187165.39721150993,159580,0,114340,159580,208210,12076130,17742.330426031534,3371,2680,3019,20,66,337,0,0,2442,0,522154654,41425096,85190658,0,23642486,0,0,10924427,630934554,528898870,562235940,9256416,0,26084008,0,175,17539808.182596207,0.114,0.111,0.135,5394.477,4337.892,17539808.182596207,770481.1774037944,10924426.55054545,68394519,57475417.80484353,6452577.637651593,2314009.72655747,153005309.73827398,111919741.05392294,120794405.26945567,17177406.92919231,6160125.293068641,22678605,16860102,2563024,3043176,33906,148000,30397,182073049.0299,29081915.920207046,175,2439,523,185,2,75,0,4,0,0.024,2.78,0.115,0.828,0,0.066,0.037,0.017,0
2013,Kenilworth,1011550.5188118812,902425,0,511335,902425,1442412,4504750,109436.14067611778,1010,993,919,0,33,0,0,0,684,0,1000075994,0,21590012,0,0,0,0,2159001,1021666024,1003529410,1006880700,0,0,11603844,0,49,25012720.06,0.092,0.092,0.095,22773.447,27534.455,25012720.06,0,2159001.164494196,103907179,101748176.01962996,2900960.999440134,0,270863819.3818569,261402083.20149708,262294230.17743465,7722648.276609581,0,5747477,4687963,733750,297764,24000,4000,0,276611301.2159,5747477,49,682,147,3,2,2,0,0,0,0.002,2.448,0.092,0.979,0,0,0,0.002,0
2013,La Grange,313849.31786890153,308830,0,130098,308830,446260,7014304,32647.37710154674,6682,5533,5985,68,283,0,0,0,4409,0,1937413945,0,159888333,0,0,0,0,15988833,2097141142,1941865990,1966009330,24736268,0,103795404,0,279,55888853.41,0.098,0.093,0.101,4784.567,8914.041,55888853.41,0,15988833.251943951,228993865,213021146.19927472,25948851.93411488,6184067.543358449,567083593.2970892,474423372.70483094,480850572.69317424,69078438.73380724,16462606.207174527,42563873,30661673,4741500,6927597,74265,68000,90838,609604568.0165,42563873,279,4402,981,217,6,36,0,8,0,0.008,2.665,0.099,0.924,0,0,0,0.008,0
2013,La Grange Park,268415.78477801266,255935,0,204270,255935,327488,14406740,27204.82006442706,4730,4510,4387,7,105,0,0,0,3600,0,1130896902,0,138822185,0,0,0,0,13882219,1269606662,1182321480,1219953850,8023276,0,32521916,0,188,31821180.07,0.101,0.094,0.115,5650.753,6583.729,31821180.07,0,13882218.549265616,133042445,119171469.3799602,8130479.246659648,2005819.4638483187,317246368.63639206,277819962.7113699,287838073.78857464,21644148.80253265,5339691.994710609,36955854,24639020,4634568,7538276,0,84000,59990,354172292.8345,36955854,188,3599,923,263,0,43,0,7,0,0.021,2.506,0.1,0.891,0,0,0,0.011,0
2013,Lansing,117456.85031000886,103130,0,61470,103130,137650,10190980,10941.563104971337,12419,11364,10723,185,615,1343,33,22,8454,24962330,1145449877,163754608,267445122,0,45803871,0,9788960,36672891,1458696624,1164291730,1199119050,54315040,10031080,174155314,14931250,544,63143515.76876737,0.166,0.148,0.178,4191.645,3582.924,63143515.76876737,2920442.4512326275,36672891.27458143,176395866,143058759.5854824,39565048.63305746,10177673.695513852,380836723.8925127,231117498.05569044,240343137.19400588,105326115.96606228,27093985.144827425,71212166,55175138,10012232,5529210,0,326000,169586,469583434.8786,97626903.86206324,544,8453,2127,778,0,181,0,38,0,0.03,4.329,0.166,0.785,0.017,0.112,0.031,0.025,0.007
2013,Lemont,275062.70312940516,265740,0,150972,265740,364860,10446208,30433.487260034904,7094,6784,5761,52,236,513,0,0,4648,0,1745735240,70394208,164842666,0,40425727,0,0,21830465,1951294816,1743838820,1753439050,22746644,0,134617412,0,526,44906169.66526243,0.086,0.082,0.143,4990.955,6560.432,44906169.66526243,1209765.5047375665,21830464.70906977,218734090,196894889.13672546,31763907.795111097,5438367.42628163,524153884.37087685,412907921.77009463,414395614.6949316,84558698.94136526,14477477.925504327,43882766,32480423,5560000,5668473,38870,100000,35000,582292020.9890001,58114880.102014646,526,4647,1117,233,1,50,0,8,0,0.062,2.301,0.086,0.895,0,0.036,0.021,0.011,0
2013,Lincolnwood,324917.992979993,264880,0,168535,264880,369972,47465160,30148.90449661759,5698,5285,5030,114,325,109,2,2,4038,2158410,1692575752,89341154,138396307,0,20023754,0,2158410,18942410,1851382724,1515283940,1516664230,78046554,2158410,249840460,0,160,56512577.92337389,0.099,0.099,0.099,6820.644,7279.764,56512577.92337389,1270853.1366261072,18942409.705655277,233997563,215278071.6813788,60246158.289632075,16629077.309959497,573091754.6229986,366438342.15596795,366805789.06804585,160381297.98282954,44268266.70684318,36842481,23712492,5994550,5250883,1759056,118000,7500,622924912.4623001,50426588.87742492,160,3878,1354,249,160,68,0,2,0,0,3.052,0.099,0.914,0.001,0.048,0.011,0.01,0.001
2013,Lynwood,144096.34921557235,136900,0,55490,136900,183485,8270030,15220.133283693223,3442,3085,2699,43,74,11,11,3,1991,9007640,426441865,6922268,63050704,0,5263556,0,1270620,8280642,495979634,408812780,431517990,15631228,5679100,25738336,3328540,132,17746748.88455248,0.141,0.131,0.256,4312.464,5013.353,17746748.88455248,202129.64544751978,8280641.691759195,54452252,47484724.14517954,5918101.752608892,3045355.22173714,126409084.14688246,91739977.68656366,96625291.246861,15754578.67562013,8107040.135786441,16811728,13942132,1859946,864150,0,88000,57500,144957340.0492,22043896.247632157,132,1991,374,76,0,44,0,13,0,0.125,3.578,0.14,0.86,0.018,0.014,0.011,0.017,0.003
2013,Lyons,148580.10772605412,147770,0,97720,147770,167735,10259160,14015.790470723306,4103,3519,3558,116,200,224,2,0,2481,520550,507031037,28362362,87426825,0,14992764,0,0,11421798,609624182,488310140,511399930,39040466,520550,49382496,0,299,21333319.31934663,0.128,0.122,0.141,3511.52,4071.65,21333319.31934663,885606.3206533701,11421797.796337752,74147780,62786706.410534225,10950553.338147303,9240839.695666285,167144491.13548318,105476872.39233787,111493556.81900726,29151468.04148194,24600039.353833217,23273895,17027357,2777590,3300019,15929,108000,45000,197388805.138,30405967.913630728,299,2480,567,219,1,55,1,10,0,0.02,3.499,0.128,0.832,0.001,0.047,0.025,0.019,0
2013,Markham,53142.137187856184,40548,0,5250,40548,74275,9184364,7050.415049432442,9651,9638,5463,141,254,599,32,17,3583,31677470,365379374,53359276,112402228,0,35113595,0,19465450,19906913,512874766,385093670,385159620,52311876,26050640,52639150,5626830,2459,26351795.886701096,0.221,0.2,0.258,3433.306,2696.377,26351795.886701096,3849095.3832989056,19906913.381884325,62278510,44783027.510865815,9612594.465249095,5734681.888694558,119216897.53667589,72558848.85758774,72576405.85420638,25589687.725939617,15266296.655893786,29935197,21839606,4081280,3737636,13566,187810,75299,165791621.47100002,52994194.11391426,2459,3579,1013,490,1,110,0,20,0,0.058,5.138,0.221,0.712,0.062,0.104,0.068,0.039,0.038
2013,Matteson,186719.25089212187,140190,0,99152,140190,202008,38771790,16001.483772000645,7286,6687,6215,15,188,323,11,2,4890,77301310,1177292519,105472378,152130251,0,29656005,0,6923710,31554792,1360436462,990971890,1009534650,56377408,41149840,234203854,36151470,365,66770439.77247296,0.169,0.162,0.179,5703.812,6171.732,66770439.77247296,2109743.8075270387,31554791.859156556,168035639,148039796.35098168,50325829.238888875,7921875.576617335,394096741.8659484,219097675.19900444,224039265.9847059,133972390.01684609,21088824.97251301,40505794,34213625,4627646,1249060,0,202406,213057,447327674.5819,84002011.40826067,365,4889,928,158,0,102,0,48,0,0.017,4.908,0.169,0.865,0.057,0.078,0.022,0.023,0.005
2013,Maywood,108725.08465608465,107760,0,74622,107760,133700,9158208,11195.906945074898,7938,7785,6682,118,289,2197,14,14,4667,11806900,612391397,256378514,176511119,0,74219416,0,11806900,28405077,863059722,739937490,764393500,38498670,11326950,52165142,479950,646,34153880.301533826,0.182,0.182,0.193,4601.22,3932.708,34153880.301533826,4810786.108466172,28405076.869256776,98134509,70539153.82861252,9657604.908458646,6378085.167760957,187782281.40714937,138273540.47963625,143414674.76914367,25709510.026807766,16979100.525096446,47001625,31868355,6537025,8275401,0,214116,106728,261243876.40890002,75617155.13364847,646,4666,1333,621,0,110,2,19,0,0.011,3.957,0.182,0.71,0.014,0.297,0.086,0.033,0.014
2013,Mc Cook,753003.782122905,177161,0,24104,177161,404078,15445380,21398.333333333332,358,344,78,123,39,56,34,12,50,136148510,198449892,117415346,2708850,2283330,68416342,0,90839310,19622200,269575354,16690700,16690700,222662090,136148510,11637984,0,54,12162951.989809385,0.139,0.122,0.149,7124.929,7090.011,12162951.989809385,2881228.8101906152,19622200.08190864,41680270,33746375.10593136,2313441.3137252238,28269479.583732415,89836225.16949986,3722107.901101854,3722107.901101854,6158612.1212679185,75256181.59985407,2231640,354108,120000,245015,0,2000,0,110957046.767,52236258.838048995,54,50,24,7,0,1,0,0,7,0.026,4.512,0.135,0.736,0.505,0.436,0.254,0.073,0.337
2013,Melrose Park,232512.83616324098,156130,0,104672,156130,217138,34977390,16229.52306805075,6714,6346,5332,454,429,1294,60,15,3592,132823000,1328970182,287370166,130322520,0,101798162,0,46765670,48106905,1561091182,844259790,905159470,387591492,132823000,250736300,0,284,61856215.44097039,0.109,0.101,0.133,3774.557,4002.527,61856215.44097039,5339791.789029607,48106904.97991642,231981327,200684758.55052674,52961341.91973704,71225139.0747118,534242895.73735726,184925815.99759915,200282931.27446383,140988388.324532,189608442.7307903,34693536,24023803,4271832,6118817,137584,114000,27500,617557490.6067001,128065391.74703552,284,3581,891,356,11,60,0,7,0,0.032,3.962,0.116,0.851,0.085,0.184,0.065,0.031,0.03
2013,Merrionette Park,173000.27409638555,117500,0,107320,117500,130535,7286048,11301.865793780687,664,564,626,7,18,0,0,0,475,0,99086952,0,15785264,0,0,0,0,1578526,114872182,69054400,80511620,3238184,0,30925068,0,18,4459010.2299999995,0.111,0.111,0.111,2459.448,2622.186,4459010.2299999995,0,1578526.3513767326,16611706,15033183.172440208,7731267.022832605,809546.2496757794,40019836.92335308,14180785.675821219,17230812.870220788,20581405.941482678,2155093.071261892,4202195,3318000,494368,373327,0,14000,2500,44222022.542600006,4202195,18,475,101,39,0,7,0,1,0,0,3.882,0.111,0.863,0,0,0,0.014,0
2013,Midlothian,129427.09526218176,125530,0,89050,125530,151925,3216660,13530.471925662318,5931,5478,5110,16,271,8,9,1,4052,7620040,632429082,9480728,134022548,0,1168273,0,1383410,14764590,767632102,684371270,694569240,2649498,637930,64275534,6982110,405,26225126.459593322,0.137,0.13,0.137,4141.34,3919.333,26225126.459593322,87886.00040667933,14764589.740015443,85658959,72010583.58415627,14791064.216954397,566684.9363831879,191699374.55938244,146508179.10116705,149222980.22181907,39375292.05195431,1508571.9691456847,35682727,28157687,4101838,3213202,0,150000,60000,228032714.75390002,39304814.34689511,405,4052,833,278,0,75,0,14,0,0.008,3.416,0.137,0.824,0.01,0.012,0.002,0.019,0.002
2013,Morton Grove,236516.70121549044,221930,0,137830,221930,267120,15313104,22235.487658098737,10613,8905,9830,96,358,719,0,0,8080,0,2145405287,173701484,298738132,0,65532060,0,0,38048053,2510151750,2179967210,2191193160,112999740,0,193507160,0,239,78474729.73639686,0.116,0.095,0.138,5823.174,5871.064,78474729.73639686,2532189.90360314,38048053.345937304,296991210,258895528.87142572,46180181.745990604,27744818.54377311,689205787.4086225,487653317.14400345,489123333.3973173,122936261.8260016,73859481.4453784,79538478,49563178,12344705,13390112,3923225,244000,73258,790620300.141,101287722.8122197,239,7724,2688,669,354,133,1,13,0,0.043,3.126,0.114,0.855,0,0.069,0.026,0.015,0
2013,Mt Prospect,264652.1030218303,236275,0,164912,236275,290115,37188380,23284.773579529265,18598,14649,17614,116,419,828,23,0,14462,113574600,4302168535,105804516,554954641,0,64617509,0,0,80719242,4921999812,4085779220,4227207910,233947780,113574600,419859452,0,483,149034279.8666249,0.11,0.103,0.13,5208.835,6004.283,149034279.8666249,2337247.4233751064,80719242.05786468,573234876,509525911.43491393,102152433.94608423,41386790.32731568,1356408928.8308845,925929305.7674886,963452761.365031,271939994.4078708,110175774.53034708,147734475,97115910,22454973,21381413,6287293,381423,113463,1526008563.3996,214882694.28224158,483,13932,4532,967,529,191,1,20,0,0.027,3.028,0.11,0.874,0.023,0.021,0.013,0.016,0
