"","key_pin","pi_ns","address","tax_district","classes","subclass2","land_total_sf","gba","market_value","x2025_partial_value","x2025_partial_value_reason","sheet_name","file_name","idph_number","bldg_sf","units_beds","revenue_bed_night","est_pgi","est_vacancy_percent","exp_percent","noi","cap_rate","final_mv_bed","impr_name","year_blt","units_keys","rev_key_night","occupancy","rev_par","total_rev","ebitda_noi","final_mv_key","investment_rating","adj_rent_sf","pgi","v_c","egi","percent_exp","l_b_ratio","excess_land_area","excess_land_value","final_mv_sf","studios","x1br","x2br","x3br","x4br","mobile_home_pads","comm_sf","adjusted_pgi","final_mv_unit","nbhd","town_region","land_total_val","model"
"4639","09-13-328-022-0000","09-13-328-022-0000 09-13-328-023-0000","7736  DEMPSTER MORTON GROVE","22054","5-23 5-23","79:RETAIL-GAS STATION SERVICE BAYS","17500","1960","779625",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4640","09-14-309-011-0000","09-14-309-011-0000","8596  DEMPSTER NILES","22021","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","13561","1267","835357.6",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4641","09-14-413-021-0000","09-14-413-021-0000","9002  MILWAUKEE NILES","22261","5-23","79:RETAIL-GAS STATION SERVICE BAYS","17563","2410","869368.5",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4642","09-15-100-021-0000","09-15-100-016-0000 09-15-100-021-0000","9201  GOLF DES PLAINES","22044","5-23 5-97","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","80167","6200","6400020.2112",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4643","09-15-304-033-0000","09-15-304-033-0000","2579  BALLARD DES PLAINES","22028","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","27824","3118","1713958.4",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4644","09-16-300-122-0000","09-16-300-122-0000","1585  RAND DES PLAINES","22028","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","58493","5210","3405341.96442",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4645","09-17-201-032-0000","09-17-201-032-0000","1556  RAND DES PLAINES","22017","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","16094","512","788686.47",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4646","09-20-301-064-0000","09-20-301-064-0000","1232  LEE DES PLAINES","22262","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","15912","800","779767.56",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4647","09-20-400-028-0000","09-20-400-028-0000","1215  LEE DES PLAINES","22262","5-23","79:RETAIL-GAS STATION SERVICE BAYS","33500","2857","1507500",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4648","09-20-417-033-0000","09-20-417-033-0000","1490  OAKTON DES PLAINES","22262","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","13650","1450","908407.5",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4649","09-21-314-002-0000","09-21-314-002-0000 09-28-107-011-0000","1605  RIVER DES PLAINES","22028","5-23 5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","23511","5080","1911726.432",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4650","09-23-106-021-0000","09-23-106-021-0000","8575  DEMPSTER NILES","22021","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","31669","3414","2106875.232",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4651","09-23-402-083-0000","09-23-402-083-0000","8120 W OAKTON NILES","22023","5-23","79:RETAIL-GAS STATION SERVICE BAYS","15125","1620","748687.5",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4652","09-24-114-042-0000","09-24-114-042-0000","8401  MILWAUKEE NILES","22021","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","15091","1700","929605.6",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4653","09-25-210-067-0000","09-25-210-064-0000 09-25-210-067-0000","7662 N MILWAUKEE NILES","22260","5-90 5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","17335","1240","1067836",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4654","09-26-319-016-0000","09-26-319-016-0000","1200 W TOUHY PARK RIDGE","22031","5-23","79:RETAIL-GAS STATION SERVICE BAYS","11875","1210","587812.5",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4655","09-26-319-045-0000","09-26-319-045-0000","1220 W TOUHY PARK RIDGE","22031","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","16625","2650","1126510",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4656","09-26-320-027-0000","09-26-320-027-0000 09-26-320-028-0000 09-26-320-029-0000","1118 W TOUHY PARK RIDGE","22031","5-23 5-23 5-90","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","15000","1500","831600",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4657","09-28-102-055-0000","09-28-102-055-0000","1733  OAKTON DES PLAINES","22262","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","16698","3260","1212274.8",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4658","09-28-105-009-0000","09-28-105-009-0000 09-28-105-010-0000 09-28-105-022-0000 09-28-105-023-0000 09-28-105-024-0000","1881  OAKTON DES PLAINES","22262","5-23 5-23 5-23 5-23 5-90","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","22336","1000","1094575.68",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4659","09-28-409-037-0000","09-28-409-037-0000","2380 S DES PLAINES DES PLAINES","22028","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","19030","1682","1151315",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4660","09-29-229-009-0000","09-29-229-009-0000","1900  MANNHEIM DES PLAINES","22028","5-23","79:RETAIL-GAS STATION SERVICE BAYS","13070","1945","718850",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4661","09-29-402-038-0000","09-29-402-038-0000 09-29-402-043-0000","2000  MANNHEIM DES PLAINES","22028","5-23 5-90","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","35821","2460","2553320.88",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4662","09-30-400-042-0000","09-30-400-042-0000","2392 S WOLF DES PLAINES","22028","5-23","81:RETAIL-MINI TRUCK STOP","159105","6820","6237552.42",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4663","09-30-410-020-0000","09-30-410-020-0000","600 E TOUHY DES PLAINES","22017","5-23","79:RETAIL-GAS STATION SERVICE BAYS","13825","2030","760375",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4664","09-32-101-029-0000","09-32-101-029-0000","911 E TOUHY DES PLAINES","22017","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","87405","4300","5235122.475",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4665","09-33-305-024-0000","09-33-305-024-0000","2995  MANNHEIM DES PLAINES","22250","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","43026","4460","3123687.6",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4666","09-34-101-039-0000","09-34-101-039-0000","2301 W TOUHY PARK RIDGE","22031","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","15187","2030","1029071.12",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4667","09-35-311-058-0000","09-35-311-058-0000","900  TALCOTT PARK RIDGE","22031","5-23","79:RETAIL-GAS STATION SERVICE BAYS","15109","2150","747895.5",NA,NA,"GasStations","Maine 2025.T22.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4668","09-11-306-005-0000","09-11-306-005-0000 09-11-306-006-0000 09-11-306-013-0000","8555  MAYNARD NILES","22066","5-97 5-97 5-97","103:SPECIAL-NURSING HOME","149894",NA,"27408000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0050088","133825","304","251.338682976509","29900107.2184793","0.175","0.9","2466758.84552454","0.09","90157.8947368421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4669","09-14-200-032-0000","09-14-200-029-0000 09-14-200-032-0000","8333  GOLF NILES","22021","5-90 5-97","103:SPECIAL-NURSING HOME","53196",NA,"30021000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0055533","98802","302","341.257277405673","40027484.310089","0.325","0.9","2701855.19093101","0.09","99407.2847682119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4670","09-15-100-013-0000","09-15-100-012-0000 09-15-100-013-0000","9555  GOLF DES PLAINES","22045","5-90 5-97","103:SPECIAL-NURSING HOME","116413",NA,"14008000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0042614","70123","135","331.02493693211","16809805.3526221","0.25","0.9","1260735.40144665","0.09","103762.962962963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4671","09-15-303-013-0000","09-15-303-013-0000","9300  BALLARD DES PLAINES","22044","5-97","103:SPECIAL-NURSING HOME","82740",NA,"23993000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0054809","59013","231","370","31990941.0967742","0.325","0.9","2159388.52403226","0.09","103865.800865801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4672","09-17-200-128-0000","09-17-200-128-0000 09-17-200-129-0000","1185  GOLF NILES","22030","5-97 5-97","103:SPECIAL-NURSING HOME","98420",NA,"14386000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0042010","158675","110","461.038418280118","19181099.1767554","0.325","0.9","1294724.19443099","0.09","130781.818181818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4673","09-20-400-033-0000","09-20-400-033-0000","1301  LEE DES PLAINES","22028","5-97","103:SPECIAL-NURSING HOME","103242",NA,"24156000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0024356","85014","262","292.939715636063","28986789.2041175","0.25","0.9","2174009.19030881","0.09","92198.4732824427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4674","09-23-101-018-0000","09-23-101-018-0000","1601 N WESTERN PARK RIDGE","22087","5-97","103:SPECIAL-NURSING HOME","200631",NA,"18204000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0052852","82291","154","371.568069345142","21844430.0506879","0.25","0.9","1638332.25380159","0.09","118207.792207792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4675","09-27-213-053-0000","09-27-213-053-0000","665  BUSSE PARK RIDGE","22031","5-97","103:SPECIAL-NURSING HOME","24801",NA,"5170000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0057422","9150","46","312.404295668897","5639747.84810127","0.175","0.9","465279.197468354","0.09","112391.304347826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4676","09-29-106-006-0000","09-29-106-006-0000","1660  OAKTON DES PLAINES","22028","5-97","103:SPECIAL-NURSING HOME","74189",NA,"27865000",NA,NA,"NursingHomes","Maine 2025.T22.PublicModel.xlsx","0052910","72504","294","333.074378554997","37153117.5965665","0.325","0.9","2507835.43776824","0.09","94778.9115646258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4677","09-17-200-006-0000","09-17-200-006-0000","1320  RAND DES PLAINES","22017","5-29","7:HOTELS-LIMITED SERVICE ECONOMY","92260",NA,"2128000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"16008",NA,NA,NA,NA,NA,NA,"0.1",NA,"Rand Manor Motel","1958","40","97.629","0.4963","48.4532727","733835.872842324","212812.403124274","53200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4678","09-20-400-011-0000","09-20-400-011-0000","1231  LEE DES PLAINES","22262","5-29","6:HOTELS-LIMITED SERVICE MIDSCALE","43600",NA,"2588000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"25000",NA,NA,NA,NA,NA,NA,"0.095",NA,"Best Western","2000","50","96.7404","0.41382","40.033112328","773126.243371428","245854.145392114","51760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4679","09-29-403-011-0000","09-29-403-011-0000","1450 E TOUHY DES PLAINES","22028","5-29","5:HOTELS-LIMITED SERVICE UPPER MIDSCALE","68810",NA,"8685000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"71882",NA,NA,NA,NA,NA,NA,"0.085",NA,"Fairfield Inn & Suites","2019","137","116.0995","0.3971","46.10311145","2455150.2535221","738263.681234095","63394.1605839416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4680","09-29-403-014-0000","09-29-403-014-0000","1450 E TOUHY DES PLAINES","22028","5-29","4:HOTELS-FULL SERVICE UPSCALE","172731",NA,"16731000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"124178",NA,NA,NA,NA,NA,NA,"0.09",NA,"Wyndham Chicago","1969","245","119.4264","0.48672","58.127217408","6023205.5813562","1505801.39533905","68289.7959183674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4681","09-32-200-083-0000","09-32-200-083-0000","1201 E TOUHY DES PLAINES","22017","5-29","7:HOTELS-LIMITED SERVICE ECONOMY","86183",NA,"6491000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"55464",NA,NA,NA,NA,NA,NA,"0.1",NA,"Extended Stay America Select Suites","1998","122","97.629","0.4963","48.4532727","2238199.41216909","649077.829529035","53204.9180327869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4682","09-32-200-084-0000","09-32-200-084-0000 09-32-200-085-0000 09-32-200-086-0000","1207 E TOUHY DES PLAINES","22017","5-29 5-90 5-29","6:HOTELS-LIMITED SERVICE MIDSCALE","96459",NA,"4503000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"57156",NA,NA,NA,NA,NA,NA,"0.095",NA,"Extended Stay America","1998","87","96.7404","0.41382","40.033112328","1345239.66346629","427786.212982279","51758.6206896552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4683","09-32-201-006-0000","09-32-201-006-0000 09-33-103-022-0000","1551 E TOUHY DES PLAINES","22017","5-29 5-29","6:HOTELS-LIMITED SERVICE MIDSCALE","80061",NA,"5124000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"48952",NA,NA,NA,NA,NA,NA,"0.095",NA,"avid hotel","2022","99","96.7404","0.41382","40.033112328","1530789.96187543","486791.207876386","51757.5757575758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4684","09-32-201-026-0000","09-32-201-026-0000","7101 S CHESTNUT ROSEMONT","22065","5-29","4:HOTELS-FULL SERVICE UPSCALE","168594",NA,"13453000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"154560",NA,NA,NA,NA,NA,NA,"0.09",NA,"Residence Inn","1997","197","119.4264","0.48672","58.127217408","4843148.97766192","1210787.24441548","68289.3401015228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4685","09-32-212-015-0000","09-32-203-005-0000 09-32-212-015-0000","6810  MANNHEIM ROSEMONT","22252","5-29 5-97","4:HOTELS-FULL SERVICE UPSCALE","347193",NA,"31550000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"292571",NA,NA,NA,NA,NA,NA,"0.09",NA,"Hyatt Place","1972","462","119.4264","0.48672","58.127217408","11358044.8105574","2839511.20263935","68290.0432900433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4686","09-32-401-014-0000","09-32-401-014-0000","10300 W HIGGINS ROSEMONT","22257","5-29","6:HOTELS-LIMITED SERVICE MIDSCALE","82550",NA,"7298000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"61890",NA,NA,NA,NA,NA,NA,"0.095",NA,"Best Western","1965","141","96.7404","0.41382","40.033112328","2180216.00630743","693308.690005762","51758.865248227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4687","09-32-401-017-0000","09-32-401-017-0000","6600  MANNHEIM ROSEMONT","22269","5-29","5:HOTELS-LIMITED SERVICE UPPER MIDSCALE","88793",NA,"18005000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"192838",NA,NA,NA,NA,NA,NA,"0.085",NA,"HOLIDAY INN","1975","284","116.0995","0.3971","46.10311145","5089508.55474654","1530415.22241228","63397.8873239437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4688","09-33-204-017-0000","09-33-204-017-0000 09-33-204-018-0000","2175 E TOUHY DES PLAINES","22017","5-29 5-17","5:HOTELS-LIMITED SERVICE UPPER MIDSCALE","96447",NA,"9002000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"71999",NA,NA,NA,NA,NA,NA,"0.085",NA,"Comfort Inn Convention Center","1987","142","116.0995","0.3971","46.10311145","2544754.27737327","765207.611206142","63394.3661971831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4689","09-33-305-018-0000","09-33-305-018-0000 09-33-305-019-0000","3001  MANNHEIM DES PLAINES","22250","5-29 5-90","5:HOTELS-LIMITED SERVICE UPPER MIDSCALE","150994",NA,"8242000",NA,NA,"Hotels","Maine 2025.T22.PublicModel.xlsx",NA,"80512",NA,NA,NA,NA,NA,NA,"0.085",NA,"Holiday Inn Express & Suites","2018","130","116.0995","0.3971","46.10311145","2329704.62013046","700542.179273229","63400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
